node1,node2,relationship_type,weight
user::046_venkatesh_m_k,user::athul_jeev,co_reviewed_user,1.0
user::046_venkatesh_m_k,user::rakesh_s,co_reviewed_user,1.0
user::046_venkatesh_m_k,user::suresh_jesu,co_reviewed_user,1.0
user::046_venkatesh_m_k,user::vinoth_kumar,co_reviewed_user,1.0
user::athul_jeev,user::rakesh_s,co_reviewed_user,1.0
user::athul_jeev,user::suresh_jesu,co_reviewed_user,1.0
user::athul_jeev,user::vinoth_kumar,co_reviewed_user,1.0
user::rakesh_s,user::suresh_jesu,co_reviewed_user,1.0
user::rakesh_s,user::vinoth_kumar,co_reviewed_user,1.0
user::suresh_jesu,user::vinoth_kumar,co_reviewed_user,1.0
user::vinoth_kumar,user::kumaresan_lakshmanan,co_reviewed_user,1.0
user::vinoth_kumar,user::shyam_sundar,co_reviewed_user,1.0
user::vinoth_kumar,user::yuva_ranjitha,co_reviewed_user,1.0
user::abdul_rahman,user::arunprasath_m,co_reviewed_user,1.0
user::abdul_rahman,user::dr__ramamoorthy_ramu,co_reviewed_user,1.0
user::abdul_rahman,user::kathiravan_piramuthu,co_reviewed_user,1.0
user::abdul_rahman,user::sakthi_prabhu,co_reviewed_user,1.0
user::abdul_rahman,user::george_arunsowriraj,co_reviewed_user,1.0
user::abdul_rahman,user::mohammed_saabiq,co_reviewed_user,1.0
user::abdul_rahman,user::sathya_sachinism,co_reviewed_user,1.0
user::abdul_rahman,user::velayutham_raja,co_reviewed_user,1.0
user::abdul_rahman,user::amirthaprakash_c,co_reviewed_user,1.0
user::abdul_rahman,user::ansaf_muhammed,co_reviewed_user,1.0
user::abdul_rahman,user::anto_navis__techguy,co_reviewed_user,1.0
user::abdul_rahman,user::ponsheela_m,co_reviewed_user,1.0
user::abdul_rahman,user::m_siva_subramanian,co_reviewed_user,1.0
user::abdul_rahman,user::mathan__m,co_reviewed_user,1.0
user::abdul_rahman,user::mukesh_kumar,co_reviewed_user,1.0
user::abdul_rahman,user::sathish_kumar,co_reviewed_user,1.0
user::arunprasath_m,user::dr__ramamoorthy_ramu,co_reviewed_user,1.0
user::arunprasath_m,user::kathiravan_piramuthu,co_reviewed_user,1.0
user::arunprasath_m,user::sakthi_prabhu,co_reviewed_user,1.0
user::dr__ramamoorthy_ramu,user::kathiravan_piramuthu,co_reviewed_user,1.0
user::dr__ramamoorthy_ramu,user::sakthi_prabhu,co_reviewed_user,1.0
user::kathiravan_piramuthu,user::sakthi_prabhu,co_reviewed_user,1.0
user::anfas_salim,user::anoop_kamal,co_reviewed_user,1.0
user::anfas_salim,user::dark_wizard,co_reviewed_user,1.0
user::anfas_salim,user::sree_kumar_a,co_reviewed_user,1.0
user::anoop_kamal,user::dark_wizard,co_reviewed_user,1.0
user::anoop_kamal,user::sree_kumar_a,co_reviewed_user,1.0
user::dark_wizard,user::sree_kumar_a,co_reviewed_user,1.0
user::adv__a_v_avijith,user::anilkumar_mk,co_reviewed_user,1.0
user::adv__a_v_avijith,user::arjuka,co_reviewed_user,1.0
user::adv__a_v_avijith,user::shibin_s_s,co_reviewed_user,1.0
user::adv__a_v_avijith,user::shibu_shibs,co_reviewed_user,1.0
user::anilkumar_mk,user::arjuka,co_reviewed_user,1.0
user::anilkumar_mk,user::shibin_s_s,co_reviewed_user,1.0
user::anilkumar_mk,user::shibu_shibs,co_reviewed_user,1.0
user::arjuka,user::shibin_s_s,co_reviewed_user,1.0
user::arjuka,user::shibu_shibs,co_reviewed_user,1.0
user::arjuka,user::gauthaman_ar,co_reviewed_user,1.0
user::arjuka,user::sailesh_babu,co_reviewed_user,1.0
user::arjuka,user::shriram,co_reviewed_user,1.0
user::arjuka,user::srividhya_rajesh,co_reviewed_user,1.0
user::arjuka,user::b1no,co_reviewed_user,1.0
user::arjuka,user::poulose_ke,co_reviewed_user,1.0
user::arjuka,user::shameer_m_basheer,co_reviewed_user,1.0
user::arjuka,user::شيخ_صفا_سابينا,co_reviewed_user,1.0
user::shibin_s_s,user::shibu_shibs,co_reviewed_user,1.0
user::abdul_ajeeze,user::kasi_rajan,co_reviewed_user,1.0
user::abdul_ajeeze,user::maragatham_j,co_reviewed_user,1.0
user::abdul_ajeeze,user::saravanan_v,co_reviewed_user,1.0
user::abdul_ajeeze,user::world_of_mathematics,co_reviewed_user,1.0
user::kasi_rajan,user::maragatham_j,co_reviewed_user,1.0
user::kasi_rajan,user::saravanan_v,co_reviewed_user,1.0
user::kasi_rajan,user::world_of_mathematics,co_reviewed_user,1.0
user::maragatham_j,user::saravanan_v,co_reviewed_user,1.0
user::maragatham_j,user::world_of_mathematics,co_reviewed_user,1.0
user::saravanan_v,user::world_of_mathematics,co_reviewed_user,1.0
user::aswin_maxwrist,user::beryl_rose,co_reviewed_user,1.0
user::aswin_maxwrist,user::govind_k,co_reviewed_user,1.0
user::aswin_maxwrist,user::nithish_narayanan,co_reviewed_user,1.0
user::aswin_maxwrist,user::sivashankar_r,co_reviewed_user,1.0
user::beryl_rose,user::govind_k,co_reviewed_user,1.0
user::beryl_rose,user::nithish_narayanan,co_reviewed_user,1.0
user::beryl_rose,user::sivashankar_r,co_reviewed_user,1.0
user::govind_k,user::nithish_narayanan,co_reviewed_user,1.0
user::govind_k,user::sivashankar_r,co_reviewed_user,1.0
user::nithish_narayanan,user::sivashankar_r,co_reviewed_user,1.0
user::sivashankar_r,user::j_johnson,co_reviewed_user,1.0
user::sivashankar_r,user::raja_rs,co_reviewed_user,1.0
user::sivashankar_r,user::rengaraj_rengasamy,co_reviewed_user,1.0
user::sivashankar_r,user::vijay_m,co_reviewed_user,1.0
user::david_viniston,user::divya_krishnan,co_reviewed_user,1.0
user::david_viniston,user::prakash_kumar,co_reviewed_user,1.0
user::david_viniston,user::ramesh_sundarrajan,co_reviewed_user,1.0
user::david_viniston,user::senthil_kumar,co_reviewed_user,1.0
user::divya_krishnan,user::prakash_kumar,co_reviewed_user,1.0
user::divya_krishnan,user::ramesh_sundarrajan,co_reviewed_user,1.0
user::divya_krishnan,user::senthil_kumar,co_reviewed_user,1.0
user::prakash_kumar,user::ramesh_sundarrajan,co_reviewed_user,1.0
user::prakash_kumar,user::senthil_kumar,co_reviewed_user,1.0
user::ramesh_sundarrajan,user::senthil_kumar,co_reviewed_user,1.0
user::senthil_kumar,user::ayya_thurai,co_reviewed_user,1.0
user::senthil_kumar,user::dùráī_màddy,co_reviewed_user,1.0
user::senthil_kumar,user::krishnakumar_r,co_reviewed_user,1.0
user::senthil_kumar,user::skf_tech_gurus,co_reviewed_user,1.0
user::kumaresan_lakshmanan,user::shyam_sundar,co_reviewed_user,1.0
user::kumaresan_lakshmanan,user::yuva_ranjitha,co_reviewed_user,1.0
user::kumaresan_lakshmanan,user::anandtvl,co_reviewed_user,1.0
user::kumaresan_lakshmanan,user::antony_stephen,co_reviewed_user,1.0
user::kumaresan_lakshmanan,user::ramakumar_ulaganathan,co_reviewed_user,1.0
user::kumaresan_lakshmanan,user::vinoth_raja_k,co_reviewed_user,1.0
user::shyam_sundar,user::yuva_ranjitha,co_reviewed_user,1.0
user::dinesh_e,user::selva_selva,co_reviewed_user,1.0
user::dinesh_e,user::writer_and_traveller,co_reviewed_user,1.0
user::dinesh_e,user::ச_ர_ந_தர__க_ம_ர,co_reviewed_user,1.0
user::selva_selva,user::writer_and_traveller,co_reviewed_user,1.0
user::selva_selva,user::ச_ர_ந_தர__க_ம_ர,co_reviewed_user,1.0
user::selva_selva,user::abdul_rasith,co_reviewed_user,1.0
user::selva_selva,user::husain_abu_hunaid,co_reviewed_user,1.0
user::selva_selva,user::malik_m,co_reviewed_user,1.0
user::selva_selva,user::mohammed_saleem,co_reviewed_user,1.0
user::writer_and_traveller,user::ச_ர_ந_தர__க_ம_ர,co_reviewed_user,1.0
user::adarsh_a,user::adarsh_p_deep,co_reviewed_user,1.0
user::adarsh_a,user::cradby_cruizer,co_reviewed_user,1.0
user::adarsh_a,user::josh_11,co_reviewed_user,1.0
user::adarsh_a,user::sreenath,co_reviewed_user,1.0
user::adarsh_p_deep,user::cradby_cruizer,co_reviewed_user,1.0
user::adarsh_p_deep,user::josh_11,co_reviewed_user,1.0
user::adarsh_p_deep,user::sreenath,co_reviewed_user,1.0
user::cradby_cruizer,user::josh_11,co_reviewed_user,1.0
user::cradby_cruizer,user::sreenath,co_reviewed_user,1.0
user::josh_11,user::sreenath,co_reviewed_user,1.0
user::abhishek_vijayan,user::bharani_t,co_reviewed_user,1.0
user::abhishek_vijayan,user::karthick,co_reviewed_user,1.0
user::abhishek_vijayan,user::prakash_ntk,co_reviewed_user,1.0
user::abhishek_vijayan,user::praveen_kumar_raja,co_reviewed_user,1.0
user::bharani_t,user::karthick,co_reviewed_user,1.0
user::bharani_t,user::prakash_ntk,co_reviewed_user,1.0
user::bharani_t,user::praveen_kumar_raja,co_reviewed_user,1.0
user::karthick,user::prakash_ntk,co_reviewed_user,1.0
user::karthick,user::praveen_kumar_raja,co_reviewed_user,1.0
user::karthick,user::balaram_das,co_reviewed_user,1.0
user::karthick,user::infant_uva,co_reviewed_user,1.0
user::karthick,user::vignesh_kumar,co_reviewed_user,1.0
user::karthick,user::vishwalingam_m_s,co_reviewed_user,1.0
user::prakash_ntk,user::praveen_kumar_raja,co_reviewed_user,1.0
user::deepak_s,user::mohammad_muneeb,co_reviewed_user,1.0
user::deepak_s,user::nidhin_kumar,co_reviewed_user,1.0
