node1,node2,relationship_type,weight
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJGdrFgPSFBjsRhm_nL3wfsO8,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJQ1jykPgqBDsRWh_K8EP8SzM,co_reviewed_place,4.25
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ308m0RKDBjsRZ0cQTKNjysU,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJzwJEEgjnBjsR0AN97RqwiyM,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ2eXb9TDWBTsRApB9tySLwcY,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJMQJVGvJDBDsRlDNht-TnmEc,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ____vx8uBDsRdy596_hZp7Y,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ695M_corBDsRnPDPpXIaNdY,co_reviewed_place,5.537
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJJ329cx82BDsRg4-Ca4VCsmE,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ9dVwpNXlBjsRYDGYo7XkJsE,co_reviewed_place,5.235
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJwW9191LmBjsRkZD5R5tjbhc,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJT0cJOkIvBDsRp3Dc1hZZjns,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJJ2IpcmrdBjsRiMBIP75mPrI,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJWdA66vGHBjsRhYoqWoO-3X0,co_reviewed_place,5.1
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJWbtqLwArBDsRGyMHNLc54jA,co_reviewed_place,5.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJM0QzRSjWBTsRnN8-I46qXuE,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJ0xaj02V5BjsRnOSAKrKLr0c,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJR_7XweMrBDsR-Deh8t3QKaE,co_reviewed_place,3.85
place::ChIJS4UuXhkrBDsRolNUEQ3qPoI,place::ChIJRYY_rQGBBjsRFzW_3wD1zIc,co_reviewed_place,3.85
