node,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,katz_centrality,pagerank,hits_hub,hits_authority,label,node_type,average_rank
user::muhammed_salih_ahamed_athaullah,0.005494505494505495,0.0,0.04395604395604396,0.0,0.03699033594706114,0.0010572174710627349,0.004908672309027104,0.004908672309027105,Muhammed Salih Ahamed Athaullah,user,126.625
user::future_tricks2_0,0.005494505494505495,0.0,0.04395604395604396,0.0,0.0369903359470611,0.0010572174710627349,0.0049086723090271045,0.004908672309027104,Future Tricks2 0,user,126.75
user::nidhin_d,0.005494505494505495,0.0,0.03462383770076078,0.0,0.03698282804385944,0.001118224835296337,0.012195661714208316,0.012195661714208312,Nidhin D,user,131.125
user::manueeé,0.005494505494505495,0.0,0.03462383770076078,0.0,0.036982828043859425,0.001118224835296337,0.012195661714208316,0.012195661714208312,Manueeé,user,131.25
user::velayudhan_vijayan,0.005494505494505495,0.0,0.03462383770076078,0.0,0.036982828043859425,0.001118224835296337,0.012195661714208314,0.012195661714208321,Velayudhan Vijayan,user,131.25
user::rider_47,0.005494505494505495,0.0,0.041068420630464425,0.0,0.03698278834344854,0.001144131394565072,0.0038584138830486023,0.003858413883048601,Rider 47,user,131.5
user::m_chittrarul,0.005494505494505495,0.0,0.041068420630464425,0.0,0.036982788343448585,0.001144131394565072,0.0038584138830486023,0.003858413883048599,M Chittrarul,user,131.5
user::vigneshkumar_sivakumar,0.005494505494505495,0.0,0.041068420630464425,0.0,0.036982788343448585,0.001144131394565072,0.003858413883048602,0.0038584138830486015,Vigneshkumar Sivakumar,user,131.5
user::sagar_sadanandan,0.005494505494505495,0.0,0.03462383770076078,0.0,0.03698282804385938,0.001118224835296337,0.012195661714208314,0.012195661714208321,Sagar Sadanandan,user,131.5
user::asr_360,0.005494505494505495,0.0,0.041068420630464425,0.0,0.03698278834344854,0.001144131394565072,0.0038584138830486023,0.0038584138830486,Asr 360,user,131.625
user::sakthivel_p,0.005494505494505495,0.0,0.0417541642031438,0.0,0.036994054310687974,0.0010696691771103477,0.0022115798408334246,0.002211579840833423,Sakthivel P,user,133.625
user::mani_kandan_s,0.005494505494505495,0.0,0.0417541642031438,0.0,0.03699405431068797,0.0010696691771103477,0.002211579840833424,0.0022115798408334254,Mani Kandan S,user,133.75
user::esakki_raj,0.005494505494505495,0.0,0.0417541642031438,0.0,0.03699405431068795,0.0010696691771103477,0.002211579840833425,0.002211579840833419,Esakki Raj,user,133.875
user::saroj,0.005494505494505495,0.0,0.04062363629150633,0.0,0.036982788429666506,0.0011344729196800735,0.003776447857517701,0.003776447857517702,Saroj,user,133.875
user::ajc,0.005494505494505495,0.0,0.04062363629150633,0.0,0.03698278842966645,0.0011344729196800735,0.003776447857517701,0.0037764478575177023,Ajc,user,134.0
user::sree_nath,0.005494505494505495,0.0,0.04062363629150633,0.0,0.03698278842966649,0.0011344729196800735,0.0037764478575177014,0.003776447857517698,Sree Nath,user,134.0
user::roby_soni,0.005494505494505495,0.0,0.04062363629150633,0.0,0.036982788429666444,0.0011344729196800735,0.0037764478575177014,0.0037764478575176993,Roby Soni,user,134.125
user::arun_sagar,0.005494505494505495,0.0,0.03776089682129951,0.0,0.03697897570160908,0.0011943241443300094,0.003065807504997073,0.0030658075049970726,Arun Sagar,user,134.875
user::shabna_b,0.005494505494505495,0.0,0.03776089682129951,0.0,0.036978975701609074,0.0011943241443300094,0.003065807504997073,0.0030658075049970718,Shabna B,user,135.125
user::svk_venkat,0.005494505494505495,0.0,0.03776089682129951,0.0,0.036978975701609074,0.0011943241443300094,0.0030658075049970726,0.003065807504997074,Svk Venkat,user,135.25
user::s_m_t_selvan_nadar____tamiley,0.01098901098901099,6.04622337772269e-05,0.01098901098901099,0.0,0.037714816483871996,0.00233328721350734,2.7991202392848877e-19,-2.805890074651195e-19,S M T Selvan Nadar    Tamiley,user,135.375
user::rajeshrs_raj,0.005494505494505495,0.0,0.03776089682129951,0.0,0.03697897570160907,0.0011943241443300094,0.003065807504997073,0.0030658075049970718,Rajeshrs Raj,user,135.375
user::ச_ர_ந_தர__க_ம_ர,0.005494505494505495,0.0,0.04091908091908092,0.0,0.03699026082494632,0.0011059392154428756,0.002054908294857174,0.0020549082948571776,ச ர ந தர  க ம ர,user,135.75
user::raji_ramya,0.005494505494505495,0.0,0.04062363629150633,0.0,0.03698652529193004,0.0011319025671012923,0.001992371535206807,0.0019923715352068118,Raji Ramya,user,136.0
user::writer_and_traveller,0.005494505494505495,0.0,0.04091908091908092,0.0,0.03699026082494627,0.0011059392154428756,0.002054908294857174,0.0020549082948571776,Writer And Traveller,user,136.0
user::dinesh_e,0.005494505494505495,0.0,0.04091908091908092,0.0,0.03699026082494631,0.0011059392154428754,0.002054908294857175,0.0020549082948571737,Dinesh E,user,136.25
user::aswin,0.005494505494505495,0.0,0.04062363629150633,0.0,0.03698652529193003,0.0011319025671012923,0.001992371535206807,0.001992371535206811,Aswin,user,136.25
user::rahul_hari,0.005494505494505495,0.0,0.04062363629150633,0.0,0.03698652529193002,0.0011319025671012923,0.001992371535206807,0.00199237153520681,Rahul Hari,user,136.5
user::akhil_das,0.005494505494505495,0.0,0.04062363629150633,0.0,0.036986525291930014,0.0011319025671012923,0.0019923715352068066,0.0019923715352068144,Akhil Das,user,136.625
user::senthil_kumar,0.01098901098901099,6.04622337772269e-05,0.01098901098901099,0.0,0.037714816483871996,0.00233328721350734,1.0622358420245869e-18,-8.09814529176156e-19,Senthil Kumar,user,138.25
user::joshith_jacob,0.005494505494505495,0.0,0.03446476953368225,0.0,0.036979014224195146,0.0011695102813885601,0.0064329213168467965,0.006432921316846794,Joshith Jacob,user,139.5
user::greewin_mathew,0.005494505494505495,0.0,0.03446476953368225,0.0,0.03697901422419513,0.0011695102813885601,0.0064329213168467965,0.006432921316846796,Greewin Mathew,user,139.5
user::blessy_babu,0.005494505494505495,0.0,0.03446476953368225,0.0,0.03697901422419513,0.0011695102813885601,0.006432921316846797,0.00643292131684679,Blessy Babu,user,139.625
user::aravind_r_chandran,0.005494505494505495,0.0,0.03446476953368225,0.0,0.036979014224195104,0.0011695102813885601,0.0064329213168467965,0.006432921316846798,Aravind R Chandran,user,139.625
user::bearded_traveller,0.005494505494505495,0.0,0.03583677469027788,0.0,0.036990240410811344,0.0011129410242253861,0.0014536602972063735,0.0014536602972063735,Bearded Traveller,user,140.875
user::mulshankar_shiv,0.005494505494505495,0.0,0.03583677469027788,0.0,0.036990240410811344,0.0011129410242253861,0.0014536602972063735,0.0014536602972063724,Mulshankar Shiv,user,141.0
user::anfas_salim,0.005494505494505495,0.0,0.037697645737846744,0.0,0.036979013817873656,0.001171004721698591,0.0029874995981650793,0.0029874995981650798,Anfas Salim,user,141.125
user::beardless_tripy_venkateshprasath,0.005494505494505495,0.0,0.037697645737846744,0.0,0.03697901381787362,0.001171004721698591,0.0029874995981650798,0.0029874995981650798,Beardless Tripy Venkateshprasath,user,141.25
user::sathish_maravan,0.005494505494505495,0.0,0.03583677469027788,0.0,0.03699024041081132,0.0011129410242253861,0.0014536602972063735,0.0014536602972063724,Sathish Maravan,user,141.25
user::gowri_shankar,0.005494505494505495,0.0,0.037697645737846744,0.0,0.03697901381787363,0.001171004721698591,0.0029874995981650798,0.0029874995981650785,Gowri Shankar,user,141.375
user::stella_sharon,0.005494505494505495,0.0,0.037697645737846744,0.0,0.03697901381787363,0.0011710047216985909,0.0029874995981650798,0.0029874995981650798,Stella Sharon,user,141.625
user::anoop_kamal,0.005494505494505495,0.0,0.037697645737846744,0.0,0.036979013817873656,0.001171004721698591,0.0029874995981650793,0.0029874995981650776,Anoop Kamal,user,142.0
user::dark_wizard,0.005494505494505495,0.0,0.037697645737846744,0.0,0.036979013817873586,0.001171004721698591,0.0029874995981650793,0.0029874995981650798,Dark Wizard,user,142.0
user::saravanan_manohar,0.005494505494505495,0.0,0.037697645737846744,0.0,0.03697901381787363,0.0011710047216985909,0.0029874995981650798,0.0029874995981650785,Saravanan Manohar,user,142.125
user::sree_kumar_a,0.005494505494505495,0.0,0.037697645737846744,0.0,0.03697901381787362,0.001171004721698591,0.0029874995981650793,0.0029874995981650785,Sree Kumar A,user,142.25
user::jesu_kumar,0.005494505494505495,0.0,0.0353859976501486,0.0,0.03698276858993696,0.0011559642589438123,0.001352062891864736,0.001352062891864737,Jesu Kumar,user,145.0
