:START_ID(Place),:END_ID(Place),weight,:TYPE
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ____vx8uBDsRdy596_hZp7Y,5.486,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJJ329cx82BDsRg4-Ca4VCsmE,5.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJWbtqLwArBDsRGyMHNLc54jA,5.235,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJR_7XweMrBDsR-Deh8t3QKaE,5.136,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJnzg1ZEyQBjsRGfXYSNapEy8,3.536,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ6595L7OPBjsRpsrMEvpp2oM,5.136,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJxQpqzU5_BjsRqcYtZsnj2bA,5.136,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJl59G2XAvBDsRItkS__oPRJw,3.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJNd6V4hQpBDsRdin5ED4v_gk,5.65,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJWRNsgJU3BDsRSULsvBpnuQs,5.725,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJHfKoNpbtBjsRbySESoZ8Eqc,3.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJn6PVEciBBjsRUaH9qRKGb0A,5.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJebL0AYyHBjsRTxHUtm8V2z8,3.1,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJW6hgB1-DBjsRtONaTppN-qM,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJq6raASnWBTsRg6MRD__traA,3.35,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ4_gKm7MrBDsRKsWWQp_WprM,4.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJOUefPGkxBDsRLVNIHIf6eAw,4.735,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJKat96ayHBjsRj2Bj6PVoPOQ,2.6,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ59WpP4UpBDsR5oYgTYmyhno,3.85,CO_VISITED
ChIJs-vSFNY3BDsR89RjoQRctKQ,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJr_DnasZDBDsRdHpzZHl96h0,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ1S7Asz1_BjsRHMPTvhPcsew,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJEcufPSnWBTsRxy-_bLmZmH8,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJp799eI9HBDsR3P-8VWdE1GY,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ3SL2-ywqBDsReqhmPpQ1N6Y,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJx3oBXj-HBjsRE_nhoTDm7QE,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJmx_yi8kHBzsR2s_M3Lsl5qY,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJITuH6jEoBDsRU0_yLDXVRqo,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJWf8oCTHWBTsRPiZtpzQjC0Q,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJA771Nu19BjsRu-mZnMyN80c,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ_9tz5U4qBDsRge10f2JIiNM,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJKxkbwjYqBDsRm9JusPV_SjQ,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJH0lvh7pfBDsR4JZ68aVoA5A,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJYYLr_vB_BjsRgDn7xtJVMDQ,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJGdrFgPSFBjsRhm_nL3wfsO8,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ308m0RKDBjsRZ0cQTKNjysU,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJzwJEEgjnBjsR0AN97RqwiyM,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ2eXb9TDWBTsRApB9tySLwcY,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJMQJVGvJDBDsRlDNht-TnmEc,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ____vx8uBDsRdy596_hZp7Y,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJJ329cx82BDsRg4-Ca4VCsmE,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJWbtqLwArBDsRGyMHNLc54jA,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJR_7XweMrBDsR-Deh8t3QKaE,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ6595L7OPBjsRpsrMEvpp2oM,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJxQpqzU5_BjsRqcYtZsnj2bA,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJl59G2XAvBDsRItkS__oPRJw,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJNd6V4hQpBDsRdin5ED4v_gk,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJWRNsgJU3BDsRSULsvBpnuQs,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJHfKoNpbtBjsRbySESoZ8Eqc,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJn6PVEciBBjsRUaH9qRKGb0A,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJW6hgB1-DBjsRtONaTppN-qM,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJq6raASnWBTsRg6MRD__traA,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ4_gKm7MrBDsRKsWWQp_WprM,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJOUefPGkxBDsRLVNIHIf6eAw,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,3.35,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ59WpP4UpBDsR5oYgTYmyhno,3.85,CO_VISITED
ChIJpYX5oKS0BzsRCF-SFs2O4X4,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ1S7Asz1_BjsRHMPTvhPcsew,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJEcufPSnWBTsRxy-_bLmZmH8,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJp799eI9HBDsR3P-8VWdE1GY,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ3SL2-ywqBDsReqhmPpQ1N6Y,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJx3oBXj-HBjsRE_nhoTDm7QE,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJmx_yi8kHBzsR2s_M3Lsl5qY,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJITuH6jEoBDsRU0_yLDXVRqo,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJWf8oCTHWBTsRPiZtpzQjC0Q,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJA771Nu19BjsRu-mZnMyN80c,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ_9tz5U4qBDsRge10f2JIiNM,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJKxkbwjYqBDsRm9JusPV_SjQ,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJH0lvh7pfBDsR4JZ68aVoA5A,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJYYLr_vB_BjsRgDn7xtJVMDQ,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJGdrFgPSFBjsRhm_nL3wfsO8,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJu6_7thuBBjsRVg9YNd4l0is,3.635,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ308m0RKDBjsRZ0cQTKNjysU,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJzwJEEgjnBjsR0AN97RqwiyM,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ2eXb9TDWBTsRApB9tySLwcY,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJMQJVGvJDBDsRlDNht-TnmEc,5.457,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ____vx8uBDsRdy596_hZp7Y,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJJ329cx82BDsRg4-Ca4VCsmE,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJWbtqLwArBDsRGyMHNLc54jA,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ0xaj02V5BjsRnOSAKrKLr0c,5.136,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJR_7XweMrBDsR-Deh8t3QKaE,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ6595L7OPBjsRpsrMEvpp2oM,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJxQpqzU5_BjsRqcYtZsnj2bA,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJl59G2XAvBDsRItkS__oPRJw,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJNd6V4hQpBDsRdin5ED4v_gk,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJa2HAxYaBBjsRLEYXjUoKnoo,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ-a4Fh485BDsReE8HkiZ5qBg,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJWRNsgJU3BDsRSULsvBpnuQs,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJQ96D1M8rBDsRqt6w84FGNmw,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJHfKoNpbtBjsRbySESoZ8Eqc,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJn6PVEciBBjsRUaH9qRKGb0A,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJW6hgB1-DBjsRtONaTppN-qM,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJq6raASnWBTsRg6MRD__traA,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJzToWHj8pBDsRNvVdi62xu1g,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ4_gKm7MrBDsRKsWWQp_WprM,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJLRKQ_zkpBDsR2Ss9Ye4itMg,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJOUefPGkxBDsRLVNIHIf6eAw,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJp6hF5x4rBDsRl1Fk7DNCBUg,3.35,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ59WpP4UpBDsR5oYgTYmyhno,3.85,CO_VISITED
ChIJr_DnasZDBDsRdHpzZHl96h0,ChIJ36JWOwC5BjsRugbLvK0JrnA,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJEcufPSnWBTsRxy-_bLmZmH8,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJp799eI9HBDsR3P-8VWdE1GY,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ4_X9FJh9BjsR_17bRtA6rsQ,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ3SL2-ywqBDsReqhmPpQ1N6Y,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJx3oBXj-HBjsRE_nhoTDm7QE,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJmx_yi8kHBzsR2s_M3Lsl5qY,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJITuH6jEoBDsRU0_yLDXVRqo,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJWf8oCTHWBTsRPiZtpzQjC0Q,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJA771Nu19BjsRu-mZnMyN80c,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ_9tz5U4qBDsRge10f2JIiNM,3.35,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJKxkbwjYqBDsRm9JusPV_SjQ,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJH0lvh7pfBDsR4JZ68aVoA5A,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJYYLr_vB_BjsRgDn7xtJVMDQ,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJGdrFgPSFBjsRhm_nL3wfsO8,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ308m0RKDBjsRZ0cQTKNjysU,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJzwJEEgjnBjsR0AN97RqwiyM,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ2eXb9TDWBTsRApB9tySLwcY,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJMQJVGvJDBDsRlDNht-TnmEc,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ____vx8uBDsRdy596_hZp7Y,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ695M_corBDsRnPDPpXIaNdY,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJJ329cx82BDsRg4-Ca4VCsmE,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ9dVwpNXlBjsRYDGYo7XkJsE,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJwW9191LmBjsRkZD5R5tjbhc,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJT0cJOkIvBDsRp3Dc1hZZjns,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJJ2IpcmrdBjsRiMBIP75mPrI,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJWbtqLwArBDsRGyMHNLc54jA,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJM0QzRSjWBTsRnN8-I46qXuE,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ0xaj02V5BjsRnOSAKrKLr0c,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJR_7XweMrBDsR-Deh8t3QKaE,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJRYY_rQGBBjsRFzW_3wD1zIc,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJZ-zxuGY9BDsRrMy860z5NG8,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJK0NZsjHWBTsRmQc2zfFZbdw,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ03S4wKcqBDsR8SJ8qShQuVA,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJjU74dBhdBDsRI5lqEHTos7M,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ6595L7OPBjsRpsrMEvpp2oM,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJNTlP4oYvBDsRzFjXuufmSLA,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJxQpqzU5_BjsRqcYtZsnj2bA,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ55TLRMQpBDsR2NtNHVFpAbA,3.35,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ_TQF9R4VBDsRrCuTbflWOow,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJdxLncnIpBDsRVTR-LGvw5IE,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJdXZuOVN1BDsRo4MXhjggCPw,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJl59G2XAvBDsRItkS__oPRJw,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJ681py5edBjsRbgFCDabz7qc,3.85,CO_VISITED
ChIJ1S7Asz1_BjsRHMPTvhPcsew,ChIJNd6V4hQpBDsRdin5ED4v_gk,3.85,CO_VISITED
